stage,trial,mean_score,std_score,radio_p_min,radio_p_max,radio_w_req,radio_w_load,radio_w_inter,radio_w_block,radio_w_demand,radio_sig_k,radio_ch_min,radio_ch_max,radio_w_cov,radio_w_chmatch,radio_w_block_ch,radio_w_demand_ch,radio_sig_k_ch,compute_off_base,compute_off_demand_k,compute_off_queue_k,compute_cpu_base,compute_cpu_queue_k,compute_cpu_demand_k,compute_cpu_min
compute,25,5.910329083914052,0.0,0.4631459620971789,0.9584643087359067,0.28049817799722154,1.1080722870780988,0.2171514822708871,1.3444801860796234,0.5624675676780166,8.934803712227115,0.25990822271467123,0.8496208697464771,0.21548189191179312,1.8320236902752158,0.46042798178976163,0.07482511235235956,7.99367222452335,0.51202167560542,0.928678629640461,0.406858715262394,0.6183499105082273,2.138728854476464,0.38139522563123596,0.18375873618053618
compute,26,9.241543073472938,0.0,0.4631459620971789,0.9584643087359067,0.28049817799722154,1.1080722870780988,0.2171514822708871,1.3444801860796234,0.5624675676780166,8.934803712227115,0.25990822271467123,0.8496208697464771,0.21548189191179312,1.8320236902752158,0.46042798178976163,0.07482511235235956,7.99367222452335,0.27267445817919467,0.9051366814999822,2.4616238340441092,0.28922886291135946,2.0328983645502823,0.47759867674268947,0.1598427044482982
compute,27,10.709686425850377,0.0,0.4631459620971789,0.9584643087359067,0.28049817799722154,1.1080722870780988,0.2171514822708871,1.3444801860796234,0.5624675676780166,8.934803712227115,0.25990822271467123,0.8496208697464771,0.21548189191179312,1.8320236902752158,0.46042798178976163,0.07482511235235956,7.99367222452335,0.3604403513175855,0.32453354283810215,1.035065234473091,0.25410850749084934,0.1952709827009097,0.044752155149546224,0.06929573108143619
compute,28,77.37204441126288,0.0,0.4631459620971789,0.9584643087359067,0.28049817799722154,1.1080722870780988,0.2171514822708871,1.3444801860796234,0.5624675676780166,8.934803712227115,0.25990822271467123,0.8496208697464771,0.21548189191179312,1.8320236902752158,0.46042798178976163,0.07482511235235956,7.99367222452335,0.011420488690491948,0.24823163637266255,1.812958302127172,0.5664729885468703,1.8464509661434567,0.47572975669496814,0.17800389142353912
compute,29,19.70695584340169,0.0,0.4631459620971789,0.9584643087359067,0.28049817799722154,1.1080722870780988,0.2171514822708871,1.3444801860796234,0.5624675676780166,8.934803712227115,0.25990822271467123,0.8496208697464771,0.21548189191179312,1.8320236902752158,0.46042798178976163,0.07482511235235956,7.99367222452335,0.3562983288170685,0.1890395126199398,0.35929665363883534,0.5544763415437612,0.43235984110519515,0.760939052373065,0.19835489518574215
compute,30,112.72270373269617,0.0,0.4631459620971789,0.9584643087359067,0.28049817799722154,1.1080722870780988,0.2171514822708871,1.3444801860796234,0.5624675676780166,8.934803712227115,0.25990822271467123,0.8496208697464771,0.21548189191179312,1.8320236902752158,0.46042798178976163,0.07482511235235956,7.99367222452335,0.002404562840003699,0.024869702846335384,2.4827114548262665,0.4677110673073324,0.3172749387962828,1.3459532996311405,0.17607606002553844
compute,31,4.824724250560223,0.0,0.4631459620971789,0.9584643087359067,0.28049817799722154,1.1080722870780988,0.2171514822708871,1.3444801860796234,0.5624675676780166,8.934803712227115,0.25990822271467123,0.8496208697464771,0.21548189191179312,1.8320236902752158,0.46042798178976163,0.07482511235235956,7.99367222452335,0.3217202478668251,0.9326880447911348,0.6829679787521908,0.04041575709760412,1.486419022227161,0.4421327898041445,0.13272420933207038
compute,32,11.699980639173688,0.0,0.4631459620971789,0.9584643087359067,0.28049817799722154,1.1080722870780988,0.2171514822708871,1.3444801860796234,0.5624675676780166,8.934803712227115,0.25990822271467123,0.8496208697464771,0.21548189191179312,1.8320236902752158,0.46042798178976163,0.07482511235235956,7.99367222452335,0.5017471061055607,0.027240815871546087,1.4892844367143185,0.1850244317494818,2.1847212447595035,0.3804967598427427,0.12215402664708366
compute,33,17.117698565698422,0.0,0.4631459620971789,0.9584643087359067,0.28049817799722154,1.1080722870780988,0.2171514822708871,1.3444801860796234,0.5624675676780166,8.934803712227115,0.25990822271467123,0.8496208697464771,0.21548189191179312,1.8320236902752158,0.46042798178976163,0.07482511235235956,7.99367222452335,0.33212450405376687,0.5942497500888734,1.6940519089994852,0.5806157077723472,1.417344488298467,1.1376333557771312,0.19668341519858754
compute,34,12.180582907359815,0.0,0.4631459620971789,0.9584643087359067,0.28049817799722154,1.1080722870780988,0.2171514822708871,1.3444801860796234,0.5624675676780166,8.934803712227115,0.25990822271467123,0.8496208697464771,0.21548189191179312,1.8320236902752158,0.46042798178976163,0.07482511235235956,7.99367222452335,0.25156343274048304,0.7718745778282963,0.03117469485303309,0.6368228450483028,1.3005751676149846,0.6119421455408478,0.018814392617879164
compute,35,5.713058208646236,0.0,0.4631459620971789,0.9584643087359067,0.28049817799722154,1.1080722870780988,0.2171514822708871,1.3444801860796234,0.5624675676780166,8.934803712227115,0.25990822271467123,0.8496208697464771,0.21548189191179312,1.8320236902752158,0.46042798178976163,0.07482511235235956,7.99367222452335,0.5337938530052383,0.5925108600608346,1.7064539955230509,0.11949932509452062,2.4038740738525814,0.26766264273274637,0.03990839857989808
compute,36,4.959954093988547,0.0,0.4631459620971789,0.9584643087359067,0.28049817799722154,1.1080722870780988,0.2171514822708871,1.3444801860796234,0.5624675676780166,8.934803712227115,0.25990822271467123,0.8496208697464771,0.21548189191179312,1.8320236902752158,0.46042798178976163,0.07482511235235956,7.99367222452335,0.5153897163346283,1.3688741162128968,0.5303685188082535,0.37584071053986234,1.8337372614070746,1.3175486007162025,0.07581053900746104
compute,37,7.532381558507707,0.0,0.4631459620971789,0.9584643087359067,0.28049817799722154,1.1080722870780988,0.2171514822708871,1.3444801860796234,0.5624675676780166,8.934803712227115,0.25990822271467123,0.8496208697464771,0.21548189191179312,1.8320236902752158,0.46042798178976163,0.07482511235235956,7.99367222452335,0.31021169210965754,1.1125746157796024,1.8278399416319884,0.626368104020868,1.424834546603816,0.15692264520716281,0.18079465817560803
compute,38,4.715414499143252,0.0,0.4631459620971789,0.9584643087359067,0.28049817799722154,1.1080722870780988,0.2171514822708871,1.3444801860796234,0.5624675676780166,8.934803712227115,0.25990822271467123,0.8496208697464771,0.21548189191179312,1.8320236902752158,0.46042798178976163,0.07482511235235956,7.99367222452335,0.5193435235926169,1.1971461537274997,0.24965619290182373,0.16351789366514335,1.8590009127691298,0.03471014187291965,0.19584492674145593
compute,39,12.046042737513533,0.0,0.4631459620971789,0.9584643087359067,0.28049817799722154,1.1080722870780988,0.2171514822708871,1.3444801860796234,0.5624675676780166,8.934803712227115,0.25990822271467123,0.8496208697464771,0.21548189191179312,1.8320236902752158,0.46042798178976163,0.07482511235235956,7.99367222452335,0.2262868082134084,1.0789688005362355,2.2189277212201084,0.31570391052006586,0.7978312214991651,0.9131116933473701,0.11619787474961014
